exam,id,book,chapter,set,question,sourceFile,pdfPage,answerPage,availability,keyPosition,graded,issue,topic
Exam 4,b4-c18-s1-q23,4,18,1,23,Copy of Book 4.pdf,234,420,Located in assigned book,4,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q24,4,18,1,24,Copy of Book 4.pdf,234,420,Located in assigned book,2,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q25,4,18,1,25,Copy of Book 4.pdf,234,420,Located in assigned book,3,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q26,4,18,1,26,Copy of Book 4.pdf,235,421,Located in assigned book,4,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q27,4,18,1,27,Copy of Book 4.pdf,235,421,Located in assigned book,1,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q28,4,18,1,28,Copy of Book 4.pdf,235,421,Located in assigned book,2,True,,Spherulites and crystallinity
Exam 4,b4-c18-s1-q29,4,18,1,29,Copy of Book 4.pdf,235,421,Located in assigned book,3,True,,Polymer structure classes
Exam 4,b4-c18-s1-q30,4,18,1,30,Copy of Book 4.pdf,235,421,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q01,4,18,2,1,Copy of Book 4.pdf,237,423,Located in assigned book,2,True,,Polymer processing
Exam 4,b4-c18-s2-q02,4,18,2,2,Copy of Book 4.pdf,237,423,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s2-q03,4,18,2,3,Copy of Book 4.pdf,237,423,Located in assigned book,4,True,,Polymer processing
Exam 4,b4-c18-s2-q04,4,18,2,4,Copy of Book 4.pdf,237,423,Located in assigned book,5,True,,Polymer structure classes
Exam 4,b4-c18-s2-q05,4,18,2,5,Copy of Book 4.pdf,238,424,Located in assigned book,4,True,,Polymerization and recycling
Exam 4,b4-c18-s2-q06,4,18,2,6,Copy of Book 4.pdf,238,424,Located in assigned book,3,True,,Polymerization and recycling
Exam 4,b4-c18-s2-q07,4,18,2,7,Copy of Book 4.pdf,238,424,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c18-s2-q08,4,18,2,8,Copy of Book 4.pdf,238,424,Located in assigned book,1,True,,Polymer structure classes
Exam 4,b4-c18-s2-q09,4,18,2,9,Copy of Book 4.pdf,238,424,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c18-s2-q10,4,18,2,10,Copy of Book 4.pdf,239,425,Located in assigned book,3,True,,Polymerization and recycling
Exam 4,b4-c18-s2-q11,4,18,2,11,Copy of Book 4.pdf,239,425,Located in assigned book,3,True,,Polymerization and recycling
Exam 4,b4-c18-s2-q12,4,18,2,12,Copy of Book 4.pdf,239,425,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c18-s2-q13,4,18,2,13,Copy of Book 4.pdf,239,425,Located in assigned book,3,True,,Polymer structure classes
Exam 4,b4-c18-s2-q14,4,18,2,14,Copy of Book 4.pdf,239,425,Located in assigned book,4,True,,Polymer structure classes
Exam 4,b4-c18-s2-q15,4,18,2,15,Copy of Book 4.pdf,240,426,Located in assigned book,5,True,,Polymerization and recycling
Exam 4,b4-c18-s2-q16,4,18,2,16,Copy of Book 4.pdf,240,426,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q17,4,18,2,17,Copy of Book 4.pdf,240,426,Located in assigned book,2,True,,Polymer processing
Exam 4,b4-c18-s2-q18,4,18,2,18,Copy of Book 4.pdf,240,426,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s2-q19,4,18,2,19,Copy of Book 4.pdf,241,427,Located in assigned book,4,True,,Polymer processing
Exam 4,b4-c18-s2-q20,4,18,2,20,Copy of Book 4.pdf,241,427,Located in assigned book,5,True,,Polymer processing
Exam 4,b4-c18-s2-q21,4,18,2,21,Copy of Book 4.pdf,241,427,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q22,4,18,2,22,Copy of Book 4.pdf,241,427,Located in assigned book,2,True,,Polymer processing
Exam 4,b4-c18-s2-q23,4,18,2,23,Copy of Book 4.pdf,242,428,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q24,4,18,2,24,Copy of Book 4.pdf,242,428,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s2-q25,4,18,2,25,Copy of Book 4.pdf,242,428,Located in assigned book,4,True,,Polymer processing
Exam 4,b4-c18-s2-q26,4,18,2,26,Copy of Book 4.pdf,242,428,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q27,4,18,2,27,Copy of Book 4.pdf,242,428,Located in assigned book,2,True,,Polymer processing
Exam 4,b4-c18-s2-q28,4,18,2,28,Copy of Book 4.pdf,243,429,Located in assigned book,1,True,,Polymer processing
Exam 4,b4-c18-s2-q29,4,18,2,29,Copy of Book 4.pdf,243,429,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s2-q30,4,18,2,30,Copy of Book 4.pdf,243,429,Located in assigned book,,False,No single answer mark is available in the source: multiple choices are bold. The item is recorded but ungraded.,Polymer processing
Exam 4,b4-c18-s3-q03,4,18,3,3,Copy of Book 4.pdf,244,430,Located in assigned book,5,True,,Polymer processing
Exam 4,b4-c18-s3-q05,4,18,3,5,Copy of Book 4.pdf,245,431,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s3-q08,4,18,3,8,Copy of Book 4.pdf,245,431,Located in assigned book,3,True,,Polymer processing
Exam 4,b4-c18-s3-q12,4,18,3,12,Copy of Book 4.pdf,246,432,Located in assigned book,4,True,,Polymer processing
Exam 4,b4-c19-s1-q01,4,19,1,1,Copy of Book 4.pdf,265,451,Located in assigned book,5,True,,Polymer structure classes
Exam 4,b4-c19-s1-q02,4,19,1,2,Copy of Book 4.pdf,265,451,Located in assigned book,4,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q03,4,19,1,3,Copy of Book 4.pdf,266,452,Located in assigned book,3,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q04,4,19,1,4,Copy of Book 4.pdf,266,452,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q05,4,19,1,5,Copy of Book 4.pdf,266,452,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q06,4,19,1,6,Copy of Book 4.pdf,266,452,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q07,4,19,1,7,Copy of Book 4.pdf,266,452,Located in assigned book,3,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q08,4,19,1,8,Copy of Book 4.pdf,267,453,Located in assigned book,3,False,"The general stiffness ranking between amorphous and semicrystalline polymers needs temperature, chemistry and test conditions.",Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q09,4,19,1,9,Copy of Book 4.pdf,267,453,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q10,4,19,1,10,Copy of Book 4.pdf,267,453,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s1-q11,4,19,1,11,Copy of Book 4.pdf,267,453,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q12,4,19,1,12,Copy of Book 4.pdf,268,454,Located in assigned book,3,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q13,4,19,1,13,Copy of Book 4.pdf,268,454,Located in assigned book,1,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q14,4,19,1,14,Copy of Book 4.pdf,268,454,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q15,4,19,1,15,Copy of Book 4.pdf,268,454,Located in assigned book,4,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q16,4,19,1,16,Copy of Book 4.pdf,268,454,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q17,4,19,1,17,Copy of Book 4.pdf,269,455,Located in assigned book,1,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q18,4,19,1,18,Copy of Book 4.pdf,269,455,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q19,4,19,1,19,Copy of Book 4.pdf,269,455,Located in assigned book,3,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q20,4,19,1,20,Copy of Book 4.pdf,269,455,Located in assigned book,4,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q21,4,19,1,21,Copy of Book 4.pdf,270,456,Located in assigned book,1,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q22,4,19,1,22,Copy of Book 4.pdf,270,456,Located in assigned book,3,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q23,4,19,1,23,Copy of Book 4.pdf,270,456,Located in assigned book,4,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q24,4,19,1,24,Copy of Book 4.pdf,270,456,Located in assigned book,5,True,,Glass transition and rate effects
Exam 4,b4-c19-s1-q25,4,19,1,25,Copy of Book 4.pdf,271,457,Located in assigned book,1,True,,Polymer chains and repeat units
Exam 4,b4-c19-s1-q26,4,19,1,26,Copy of Book 4.pdf,271,457,Located in assigned book,3,True,,Polymer chains and repeat units
Exam 4,b4-c19-s1-q27,4,19,1,27,Copy of Book 4.pdf,271,457,Located in assigned book,4,True,,Polymer chains and repeat units
Exam 4,b4-c19-s1-q28,4,19,1,28,Copy of Book 4.pdf,271,457,Located in assigned book,1,True,,Polymer structure classes
Exam 4,b4-c19-s1-q29,4,19,1,29,Copy of Book 4.pdf,272,458,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c19-s1-q30,4,19,1,30,Copy of Book 4.pdf,272,458,Located in assigned book,3,True,,Polymer structure classes
Exam 4,b4-c19-s2-q01,4,19,2,1,Copy of Book 4.pdf,273,459,Located in assigned book,4,True,,Glass transition and rate effects
Exam 4,b4-c19-s2-q02,4,19,2,2,Copy of Book 4.pdf,273,459,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s2-q03,4,19,2,3,Copy of Book 4.pdf,273,459,Located in assigned book,2,True,,Glass transition and rate effects
Exam 4,b4-c19-s2-q04,4,19,2,4,Copy of Book 4.pdf,273,459,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c19-s2-q05,4,19,2,5,Copy of Book 4.pdf,274,460,Located in assigned book,4,True,,Polymer structure classes
Exam 4,b4-c19-s2-q06,4,19,2,6,Copy of Book 4.pdf,274,460,Located in assigned book,1,True,,Polymer structure classes
Exam 4,b4-c19-s2-q07,4,19,2,7,Copy of Book 4.pdf,274,460,Located in assigned book,2,True,,Polymer structure classes
Exam 4,b4-c19-s2-q08,4,19,2,8,Copy of Book 4.pdf,274,460,Located in assigned book,4,True,,Polymerization and recycling
Exam 4,b4-c19-s2-q09,4,19,2,9,Copy of Book 4.pdf,274,460,Located in assigned book,5,True,,Polymerization and recycling
Exam 4,b4-c19-s2-q10,4,19,2,10,Copy of Book 4.pdf,275,461,Located in assigned book,2,True,,Polymerization and recycling
Exam 4,b4-c19-s2-q11,4,19,2,11,Copy of Book 4.pdf,275,461,Located in assigned book,,False,No single answer mark is available in the source: multiple choices are bold. The item is recorded but ungraded.,Polymerization and recycling
Exam 4,b4-c19-s2-q12,4,19,2,12,Copy of Book 4.pdf,275,461,Located in assigned book,1,True,,Polymerization and recycling
Exam 4,b4-c19-s2-q13,4,19,2,13,Copy of Book 4.pdf,275,461,Located in assigned book,1,True,,Polymer applications
Exam 4,b4-c19-s2-q14,4,19,2,14,Copy of Book 4.pdf,275,461,Located in assigned book,2,True,,Polymer applications
Exam 4,b4-c19-s2-q15,4,19,2,15,Copy of Book 4.pdf,276,462,Located in assigned book,3,True,,Polymer applications
Exam 4,b4-c19-s2-q16,4,19,2,16,Copy of Book 4.pdf,276,462,Located in assigned book,4,True,,Polymer applications
Exam 4,b4-c19-s2-q17,4,19,2,17,Copy of Book 4.pdf,276,462,Located in assigned book,2,True,,Polymer applications
Exam 4,b4-c19-s2-q18,4,19,2,18,Copy of Book 4.pdf,276,462,Located in assigned book,1,True,,Polymer applications
Exam 4,b4-c19-s2-q19,4,19,2,19,Copy of Book 4.pdf,276,462,Located in assigned book,3,True,,Polymer applications
Exam 4,b4-c19-s2-q20,4,19,2,20,Copy of Book 4.pdf,277,463,Located in assigned book,4,True,,Polymer applications
Exam 4,b4-c19-s2-q21,4,19,2,21,Copy of Book 4.pdf,277,463,Located in assigned book,3,True,,Polymer applications
Exam 4,b4-c19-s2-q22,4,19,2,22,Copy of Book 4.pdf,277,463,Located in assigned book,4,True,,Polymer applications
Exam 4,b4-c19-s2-q23,4,19,2,23,Copy of Book 4.pdf,277,463,Located in assigned book,1,True,,Polymer applications
Exam 4,b4-c19-s2-q24,4,19,2,24,Copy of Book 4.pdf,278,464,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q25,4,19,2,25,Copy of Book 4.pdf,278,464,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q26,4,19,2,26,Copy of Book 4.pdf,278,464,Located in assigned book,1,False,"The strength/modulus ranking is not universal without specifying polymer chemistry, temperature and morphology.",Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q27,4,19,2,27,Copy of Book 4.pdf,278,464,Located in assigned book,1,False,"The strength/modulus ranking is not universal without specifying polymer chemistry, temperature and morphology.",Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q28,4,19,2,28,Copy of Book 4.pdf,278,464,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q29,4,19,2,29,Copy of Book 4.pdf,279,465,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s2-q30,4,19,2,30,Copy of Book 4.pdf,279,465,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s3-q01,4,19,3,1,Copy of Book 4.pdf,280,466,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s3-q03,4,19,3,3,Copy of Book 4.pdf,280,466,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s3-q04,4,19,3,4,Copy of Book 4.pdf,280,466,Located in assigned book,2,True,,Polymer stiffness and chemistry
Exam 4,b4-c19-s3-q08,4,19,3,8,Copy of Book 4.pdf,281,467,Located in assigned book,1,True,,Polymer stiffness and chemistry
Exam 4,b4-c20-s1-q01,4,20,1,1,Copy of Book 4.pdf,301,487,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q02,4,20,1,2,Copy of Book 4.pdf,301,487,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q03,4,20,1,3,Copy of Book 4.pdf,301,487,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q04,4,20,1,4,Copy of Book 4.pdf,302,488,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q05,4,20,1,5,Copy of Book 4.pdf,302,488,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q06,4,20,1,6,Copy of Book 4.pdf,302,488,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q07,4,20,1,7,Copy of Book 4.pdf,302,488,Located in assigned book,4,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q08,4,20,1,8,Copy of Book 4.pdf,303,489,Located in assigned book,1,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q09,4,20,1,9,Copy of Book 4.pdf,303,489,Located in assigned book,2,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q10,4,20,1,10,Copy of Book 4.pdf,303,489,Located in assigned book,1,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q11,4,20,1,11,Copy of Book 4.pdf,303,489,Located in assigned book,4,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q12,4,20,1,12,Copy of Book 4.pdf,303,489,Located in assigned book,2,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q13,4,20,1,13,Copy of Book 4.pdf,304,490,Located in assigned book,3,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q14,4,20,1,14,Copy of Book 4.pdf,304,490,Located in assigned book,1,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q15,4,20,1,15,Copy of Book 4.pdf,304,490,Located in assigned book,2,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q16,4,20,1,16,Copy of Book 4.pdf,304,490,Located in assigned book,2,True,,Electrical units and Ohm law
Exam 4,b4-c20-s1-q17,4,20,1,17,Copy of Book 4.pdf,304,490,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q18,4,20,1,18,Copy of Book 4.pdf,305,491,Located in assigned book,2,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q19,4,20,1,19,Copy of Book 4.pdf,305,491,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q20,4,20,1,20,Copy of Book 4.pdf,305,491,Located in assigned book,4,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q21,4,20,1,21,Copy of Book 4.pdf,305,491,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q22,4,20,1,22,Copy of Book 4.pdf,306,492,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q23,4,20,1,23,Copy of Book 4.pdf,306,492,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q24,4,20,1,24,Copy of Book 4.pdf,306,492,Located in assigned book,3,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q25,4,20,1,25,Copy of Book 4.pdf,306,492,Located in assigned book,2,True,,"Resistance, resistivity and mobility"
Exam 4,b4-c20-s1-q26,4,20,1,26,Copy of Book 4.pdf,307,493,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q27,4,20,1,27,Copy of Book 4.pdf,307,493,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q28,4,20,1,28,Copy of Book 4.pdf,307,493,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q29,4,20,1,29,Copy of Book 4.pdf,307,493,Located in assigned book,4,True,,Bands and electrical transport
Exam 4,b4-c20-s1-q30,4,20,1,30,Copy of Book 4.pdf,307,493,Located in assigned book,4,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q01,4,20,2,1,Copy of Book 4.pdf,309,495,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q02,4,20,2,2,Copy of Book 4.pdf,309,495,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q03,4,20,2,3,Copy of Book 4.pdf,309,495,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q04,4,20,2,4,Copy of Book 4.pdf,309,495,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q05,4,20,2,5,Copy of Book 4.pdf,310,496,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q06,4,20,2,6,Copy of Book 4.pdf,310,496,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q07,4,20,2,7,Copy of Book 4.pdf,310,496,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q08,4,20,2,8,Copy of Book 4.pdf,310,496,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q09,4,20,2,9,Copy of Book 4.pdf,310,496,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q10,4,20,2,10,Copy of Book 4.pdf,311,497,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q11,4,20,2,11,Copy of Book 4.pdf,311,497,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q12,4,20,2,12,Copy of Book 4.pdf,311,497,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q13,4,20,2,13,Copy of Book 4.pdf,311,497,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q14,4,20,2,14,Copy of Book 4.pdf,311,497,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q15,4,20,2,15,Copy of Book 4.pdf,312,498,Located in assigned book,3,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q16,4,20,2,16,Copy of Book 4.pdf,312,498,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q17,4,20,2,17,Copy of Book 4.pdf,312,498,Located in assigned book,2,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q18,4,20,2,18,Copy of Book 4.pdf,312,498,Located in assigned book,2,False,The printed semiconductor conductivity range appears inconsistent with the broad semiconductor category; verify the exponents with the instructor.,Bands and electrical transport
Exam 4,b4-c20-s2-q19,4,20,2,19,Copy of Book 4.pdf,313,499,Located in assigned book,4,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q20,4,20,2,20,Copy of Book 4.pdf,313,499,Located in assigned book,1,True,,Bands and electrical transport
Exam 4,b4-c20-s2-q21,4,20,2,21,Copy of Book 4.pdf,313,499,Located in assigned book,2,True,,Bands and electrical transport
